path,disposition,reason,source_git_blob,matches,layer,dependencies,outcome
artifacts/D-Maestro/Maestro/technical.ust.template.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,35b0196ed37107954aa09643f6ab44e8d5625536,10,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/Maestro/v5-b/houseinorder.ai_optimized.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,3cc348a089235c27df9424754da52df2e351ebd7,114,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/Maestro/v5-b/inmyroom.ai_optimized.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,62ebf2bcb5bf684a55516533512304e1b9e66817,17,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/Maestro/v5-b/staging.spine.merged.ai_optimized.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,21388209b14729ef079a2870f06fed7d398a7cb5,384,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/Maestro/v5-b/technical_ust_template.ai_optimized.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,63dc5dc731372dbb8f137508c4b0ae3c25a8ba37,20,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/Maestro/who dat.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,ab274aa5dd3386ef209e137937006d0c685454d4,14,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/SONG EXCELLENCE MATRIX!!!/song_excellence_reformatted.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,77e383eee6594f426ad3fdd96eea8f0aa90bc2ee,293,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/SONG EXCELLENCE MATRIX!!!/song_excellence_sections.json,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,8e51bd93c6f2d04a9372109b60a4e7d80c24e03c,216,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/SONG EXCELLENCE MATRIX!!!/song_excellence_sections.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,a814fbaa0ba41cef0ad7e638b38f11ff94accf07,218,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/EQ-0001_4_5_5_phrase_hits.csv,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,be71039bc1296381e177b296a8c140c14a605914,5,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/TRACE_MAP_EQ0001_PHRASE_HITS.csv,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,32f279c2b7e61f2011024328ed751bbd0e75790c,5,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/claud2.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,ffabd23495e3632466bc8aba911040a4cfc81835,32,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/claud3-window1.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,46e5c73749e26e4d4b397ebe9f67763cdede4983,47,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/claud3.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,46e5c73749e26e4d4b397ebe9f67763cdede4983,47,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/claude-session13-window1.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,46e5c73749e26e4d4b397ebe9f67763cdede4983,47,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/claude-session13-window2.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,3976f807f64d4616342a6f4a38e3ce062ad9c2c6,59,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/files/02_OPERATOR_CONFIRMED_CANON.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,dc9ef94cf46d9ac7abdde5278cbdd240d3e4b185,4,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/files/03_CURRENT_STATE.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,624a38b2479ece20351aa3b5d62432fdf7f1fd41,3,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/files/04_OPEN_DECISIONS_AND_BLOCKERS.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,2cb0c329e2f5527e4784facbe8ce70b0635e54dc,3,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/files/05_CORPUS_INDEX.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,9066ff7172b5f9ba00e0a63f738a5c29331cee64,2,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/files/06_FORBIDDEN_ACTIONS.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,2230ea586d6a6dd14f2c42df98eca85f837d5898,2,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/files/08_DELIVERED_ARTIFACTS_THIS_SESSION.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,011e705b4f0b64ba03cc4abf6de082200048e890,1,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/forensic_lossless_session_transfer_package_v0_2.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,081b5dd4417f5c91c7cc33e6c9c957b28c57311d,3,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/archive/maestro_v3_documents051226-05142026/maestro5 report.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,ee9966515816ffb5dbceeb8925adce68b818a61b,8,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/canon/Maestro_v5c_Canonical_Spine.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,d0df7d0100281af15a2701f5f793800759c98547,6,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/canon/Maestro_v5c_Lineage_and_Delta_Ledger.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,14118a0dd176d030b60bafc85f89f4b432eb9e15,2,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/canon/MoMoney Maestro OS v4.5.2 — MONOLITHIC PROMPT.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,8ced9fbdd701dae4cf871a2b7d935cd5e17bf3fd,2,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/MAESTRO_v5_Dossier_v0.2_Reverse_UST.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,366686d9db57001d18b43dc92022fd686bf190d4,12,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/MAESTRO_v5_VIG_SEL_Research_Dossier.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,a68d57000c0ae78f7e94138ae906a744b655b448,13,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/SOURCE_GAP_LIST_v0_1.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,e33bbcc983f3cc4818f71d7adf44a216aee70b39,48,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/WIRING_RECOVERY_V_AND_V_v0.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,4c4604f92969555a91025ce91a859edefd9e20a8,15,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/council_matrix_archaeology.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,aa90db7e0b0f73b25df1eaa3804ce6e1643ce8cd,69,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/cumulative_deltas_qaf.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,320eff43a5829305f73e5a7cbebe68c162366368,4,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/forensic_lossless_session_transfer_package_v0_2.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,081b5dd4417f5c91c7cc33e6c9c957b28c57311d,3,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,2eeb5fdd593ce174df831790637d141887f2d5fb,7,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_ai_optimized.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,5bbfc8c604437ba5b6411a728bd907b28159818b,32,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_on_mosaic_paper_v0.2.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,bc30aa92099b3dc8359b32260fc66eb211cd3b14,49,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_on_mosaic_substrate_integration_review_brief_v0.3.1.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,4410cf8ef0872ba79f8672bc61159301d1b69175,67,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_session_transfer_pack_v0.1.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,72981e464a119924bd8dde8f4ae9863ee42275e1,4,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_session_transfer_pack_v0.2.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,a192ac40f0de08553bf394f9b56badaf42edd75b,13,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_v0.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,ef7fe1467ce856a7037ffa8e857b7c36deba025e,13,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_v0_3_revision_megaprompt_v0.1.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,181bc075ab109349d298278321ce14d43de06958,39,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_v0_application_spec.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,54c19a3003c99237627dbd3d559cb7500210ad07,23,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/maestro_v5b_slipstream_update_upgrade.yaml,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,2914de9a4d380cabf305acac22db1919cd34d55b,23,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/morris_matrix_resolution.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,ad741d880b37d97ab759e506803fe87070b54502,41,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/mosaic_engine_v0.1.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,2591e5f807d8d97fe3e250950b7b9b52e9a9f8b1,5,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/reasoning_trace_forensic_audit_v0.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,d150ad1d1033fe15b1bef34ccd77e4a25859d54d,12,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/sem_layer_resolution.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,6ff9bcef7934c87b435081046afa600636c5bb7f,108,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/skills.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,7f09126027be657b0e6acff3a767c08dd0d60b78,7,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/substrate_dependency_graph_v0.1.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,599e352698bec6bda1305a5b7c479b4d608c3a0c,2,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/substrate_edge_confirmation_v4.5.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,34f3306a0d3e7b1c80195d4f164f0d38e13b96e6,1,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/substrate_floor_v0.1.yaml,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,cb967e78051d6a3c37e1d18fa99cb8e1b225133d,8,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/v2.6_universal_maestro.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,90962c6fd2e78ccea2e2aa89293d995ab5acd07f,1,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/drafts/v5_corrective_regen_unified_v0.1.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,339141c68e220cf82ad7942c3d9e60a2de68053f,14,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/pws - maestro v5/Lyric quality baseline (1).txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,7a5decb1d4513a52143528e274e2673e329fa0aa,3,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/pws - maestro v5/all_prompt_exchanges.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,a98a33a7e0a3dedc0842da6d18834760c0815930,13,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/EQ-0001_4_5_5_phrase_hits.csv,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,be71039bc1296381e177b296a8c140c14a605914,5,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/TRACE_MAP_EQ0001_PHRASE_HITS.csv,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,32f279c2b7e61f2011024328ed751bbd0e75790c,5,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/claud2.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,ffabd23495e3632466bc8aba911040a4cfc81835,32,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/claud3.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,46e5c73749e26e4d4b397ebe9f67763cdede4983,47,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/claude-session051526-window1.txt.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,3522e3fd6bcf9c8bfd9fbb582aae3a22a141f320,188,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/claude-session051526.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,1383a46889185a9208428347c12fec5cc6b2cd31,188,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/claude-session13-window2.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,3976f807f64d4616342a6f4a38e3ce062ad9c2c6,59,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/eldrik.txt.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,8543e1f67755e1e2ea3c605ac6796ea1eebd9826,943,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/maestro5 report.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,ee9966515816ffb5dbceeb8925adce68b818a61b,8,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/v2-6-4-5-5__maestro_evolution_execution-evidence.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,e169742e3383d86f5132da9b4e8a11e28c55bc06,32,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/workspace_identity-maestro_v5-c.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,ec48cdceca78aa9b87546d723ed02c3b064e3918,2,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/ws_2_maestro_v_5_b_yaml.yaml,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,7dc2a58146f00bf46b0b73f84c16b62072044f9e,5,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/ws_claude-project_v5-spine-staging_2026-05-20.yaml,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,f9f29360269c67d1a10d582c46174d7920c29ea3,8,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/ws_forensic_maestro_mosaic_reconstruction_v0_1.yaml,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,3a769f94a1f83b684774efb3f0a56f2ff20832b9,27,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/ws_forensic_v5c_consolidation_v0.1.yaml,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,7514fb64c983bdeb342163d05072bc82728495ae,12,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/ws_maestro_mosaic_forensic_claude_v1.0.yaml,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,2d5257bed9348e7352cee88e80471bd38d130221,9,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/D-Maestro/sources/ws_synthesizing-claude_day-1-prep_v1.0.yaml,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,dd623fec4c854a22044560d2b975cd025fbd549b,3,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/E-scatter/maestro/## 0) System Identity.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,916e16cd1df9fa5bbdd8f71009bd3d6edf862943,18,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
"artifacts/E-scatter/maestro/You are a Universal Maestro v3.0, a.txt",HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,431d6efa710f50f57b982893166bc8de0ff750ca,1,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/E-scatter/maestro/trap gpt.txt,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,82929dd3fefc99c7bbb5a2c33f516818c6afde65,4,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/HYDRA/New folder/semantic_topology_v1/semantic_topology_v1/edges.csv,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,89356300d156ec51b48ec718ee3382bcb7a63057,1,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/HYDRA/maestro_workspace_fingerprint_v1.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,a30044f7e0795441c6229cf2ef6bc4203298e244,1,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/HYDRA/work.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,75cf5907f5c884d916117543a171439f9f1d5373,1,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/OneDrive-v45/houseinorder.ai_optimized.md,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,83aef5eb65be2aa446de02b0ae75479b6ba3a6a6,114,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/aisonggenerator/_raw/aisonggenerator_songs_master.json,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,df509ad2432b206112e25fc7aa29383e24164bed,337,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
artifacts/saved_styles_raw_v1 (1).json,HISTORICAL_ONLY,Preserved migration evidence; original wording does not independently govern current Maestro. Universal threshold interpretations are superseded by DEC-PROMO-01/02.,53cbad51560c99b5221ba93a7f772d415c1eda32,2,historical,historical evidence → interpretation only; no byte mutation,PRESERVED_UNCHANGED
